metadata: deco UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: decoration,overview: description,overview: type,locus: locus,locus: from,locus: to,date: date,date: when,date: not before,date: not after,date: certainty,date: calendar,people: scribe name(s),people: scribe ID(s),people: signer name(s),people: signer ID(s),people: artist name(s),people: artist ID(s),people: patron name(s),people: patron ID(s),people: dedicatee name(s),people: dedicatee ID(s),people: former owner name(s),people: former owner ID(s),people: donor name(s),people: donor ID(s),people: other name(s),people: other ID(s),orgs: name(s),orgs: ID(s),places: name(s),places: ID(s),bibliography: bibl(s),bibliography: ref(s),bibliography: ref URI(s)
_deco_2,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 38-1950",part,,,,"The manuscript contains thirteen half-page miniatures in colours on gold-patterned grounds and inside architectural (Gothic pinnacled canopies) frames: twelve show scenes from the Life of David at the liturgical divisions of the Psalter, and one marks the begining of the Seven Penitential Psalms. The miniatures were painted by a group of artists who produced several psalters and books of hours for the Bohun family. Among this group was the Augustinian friar John de Teye (doc. 1361-1384), who is responsible for the opening miniature in this mansucript (f. 1r). The other paintings were done by a close associate who worked with him on most of Teye's other surviving Bohun manuscripts (see Sandler, Illuminators and Patrons (2014), p. 237). The miniatures show the following scenes: Miniature no. 1 at Psalm 1 ( Beatus vir) on f. 1r: David with raised club threatens a bear devouring one of his sheep (left). David about to sling a stone at a lion seizing a sheep (right). The two scnes are separated by a river with an angel with folded legs hovering above.Miniature no. 2 at Psalm 26 ( Dominus illuminatio mea) on f. 29r: David leading a procession of armed men, carrying Goliath's head and lance, and meeting a company of ladies with musical instruments.Miniature no. 3 at Psalm 38 ( Dixi custodiam) on f. 46r: David fleeing the soldiers of Saul (left). David escaping captivity by climbing down a rope from a window with the help of Michal, Saul's daughter (right).Miniature no. 4 at Psalm 51 ( Quid gloriaris) on f. 61r: King Saul enthroned, surrounded by courtiers, with a kneeling messenger (left). Doeg slays six priests (right).Miniature no. 5 at Psalm 52 ( Dixit insipiens) on f. 62r: David kneeling on a hilltop in the wilderness of Paran and praying to a vision of God in the sky with armed men below (left). David's messenger speaks to Nabal seated on a second hilltop among his flock, with another man shearing sheep (right).Miniature no. 6 at Psalm 68 ( Salvum me fac) on f. 78r: Abigail kneeling and seeking forgiveness from David, who is in full armour and accompanied by an army, and pointing to three horses or donkeys, laden with goods, led by attendants.Miniature no. 7 at Psalm 80 ( Exultate Deo) on f. 99r: The Witch of Endor, kneeling and holding a gold cup, calling up the prophet Samuel who sits upright in his marble tomb (left). The battle of Mount Gilboa with the death of Saul and his armour-bearer (right).Miniature no. 8 at Psalm 97 ( Cantate Domino) on f. 120r: David is anointed by one of a band of eight priests in white (left). David seated on throne is crowned as king of Judah by four bishops while one figure stands to the side holding a mace (right).Miniature no. 9 at Psalm 101 ( Domine exaudi) on f. 123r: Bathseba bathing in stream among trees, attended by three women, while David watches from a turret (left). David on a throne surrounded by five courtiers hands a sealed document for Joab to a messenger, kneeling (right).Miniature no. 10 at Psalm 109 ( Dixit Dominus) on f. 142v: David prostrating, while his crown lies on the ground and a group of men (one holding a mace) points at him, before the prophet Jonathan who is guided by God, above in the sky (left). Bathseba holding her hands clasped and standing at a bed with her ill child lying on the coverlet. Below, David prostrates in prayer with his crown lying next to him (right).Miniature no. 11 at Psalm 119 ( Ad dominum cum tribularer) on f. 163v: The crowning of David at Rabbath by two bishops (left). The battle between the armies of David and Absalom in the wood at Ephraim (right).Miniature no. 12 at Psalm 137 ( Confitebor tibi) on f. 174v: David on throne commands Amasa to muster the men of Judah. Five men stand behind Amasa, one with a mace points to the scene on the right (left). Joab kills Amasa with a sword. Abishai, standing behind Joab, watches the event (right). Miniature no. 13 at the opening of the Penitential Psalms on f. 207r: The Last Judgement: Christ enthroned displaying wounds, his feet on a rainbow, and accompanied by four angels holding the instruments of the Passion. Below the arc of the rainbow, the dead rise from their graves, one crowned and two with mitres. Miniature no. 1 at Psalm 1 (Beatus vir) on f. 1r: David with raised club threatens a bear devouring one of his sheep (left). David about to sling a stone at a lion seizing a sheep (right). The two scnes are separated by a river with an angel with folded legs hovering above.Beatus virMiniature no. 2 at Psalm 26 (Dominus illuminatio mea) on f. 29r: David leading a procession of armed men, carrying Goliath's head and lance, and meeting a company of ladies with musical instruments.Dominus illuminatio meaMiniature no. 3 at Psalm 38 (Dixi custodiam) on f. 46r: David fleeing the soldiers of Saul (left). David escaping captivity by climbing down a rope from a window with the help of Michal, Saul's daughter (right).Dixi custodiamMiniature no. 4 at Psalm 51 (Quid gloriaris) on f. 61r: King Saul enthroned, surrounded by courtiers, with a kneeling messenger (left). Doeg slays six priests (right).Quid gloriarisMiniature no. 5 at Psalm 52 (Dixit insipiens) on f. 62r: David kneeling on a hilltop in the wilderness of Paran and praying to a vision of God in the sky with armed men below (left). David's messenger speaks to Nabal seated on a second hilltop among his flock, with another man shearing sheep (right).Dixit insipiensMiniature no. 6 at Psalm 68 (Salvum me fac) on f. 78r: Abigail kneeling and seeking forgiveness from David, who is in full armour and accompanied by an army, and pointing to three horses or donkeys, laden with goods, led by attendants.Salvum me facMiniature no. 7 at Psalm 80 (Exultate Deo) on f. 99r: The Witch of Endor, kneeling and holding a gold cup, calling up the prophet Samuel who sits upright in his marble tomb (left). The battle of Mount Gilboa with the death of Saul and his armour-bearer (right).Exultate DeoMiniature no. 8 at Psalm 97 (Cantate Domino) on f. 120r: David is anointed by one of a band of eight priests in white (left). David seated on throne is crowned as king of Judah by four bishops while one figure stands to the side holding a mace (right).Cantate DominoMiniature no. 9 at Psalm 101 (Domine exaudi) on f. 123r: Bathseba bathing in stream among trees, attended by three women, while David watches from a turret (left). David on a throne surrounded by five courtiers hands a sealed document for Joab to a messenger, kneeling (right).Domine exaudiMiniature no. 10 at Psalm 109 (Dixit Dominus) on f. 142v: David prostrating, while his crown lies on the ground and a group of men (one holding a mace) points at him, before the prophet Jonathan who is guided by God, above in the sky (left). Bathseba holding her hands clasped and standing at a bed with her ill child lying on the coverlet. Below, David prostrates in prayer with his crown lying next to him (right).Dixit DominusMiniature no. 11 at Psalm 119 (Ad dominum cum tribularer) on f. 163v: The crowning of David at Rabbath by two bishops (left). The battle between the armies of David and Absalom in the wood at Ephraim (right).Ad dominum cum tribularerMiniature no. 12 at Psalm 137 (Confitebor tibi) on f. 174v: David on throne commands Amasa to muster the men of Judah. Five men stand behind Amasa, one with a mace points to the scene on the right (left). Joab kills Amasa with a sword. Abishai, standing behind Joab, watches the event (right). Confitebor tibiMiniature no. 13 at the opening of the Penitential Psalms on f. 207r: The Last Judgement: Christ enthroned displaying wounds, his feet on a rainbow, and accompanied by four angels holding the instruments of the Passion. Below the arc of the rainbow, the dead rise from their graves, one crowned and two with mitres.",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS McClean 166",manuscript,,MS-FITZWILLIAM-MCCLEAN-00166,,Folio : Small tinted drawing of a peacock,miniature,39r,39r,39r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Fitzwilliam Museum, Charles Fairfax Murray MS 17",manuscript,,MS-FITZWILLIAM-CHARLES-FAIRFAX-MURRAY-00017,,"Sphere of Pythagoras drawn in dark ink on f. 77r, accompanied by drawings of two coats of arms in dark ink and higlighted in yellow ink.",diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS McClean 89",manuscript,,MS-FITZWILLIAM-MUSEUM-MCCLEAN-00089,,"Floral and foliate borders typically around the upper, outer and lower margins of leaves with a full-page miniature or the opening of a new text. See for example ff. 9v-10r. In some cases (e.g., f. 13r), typically when accompanying a historiated initial rather than a full page miniature, the floral and foliate borders are restricted to half the width of the upper and lower margin.",border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 51",manuscript,,MS-FITZWILLIAM-00051,,"One half-page initial in a wide decorative frame, added by an English artist: f. 1v: St Anthony with pig.",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Queens' College, MS 25",manuscript,,,,"Pink and white feather-patterned initial (C, 8 ll., 1r) on an outer and inner burnished gold ground, with infill of conventional foliage of blue and pink shaded in white and green and orange shaded in yellow, for the opening to the text. Parti-coloured pink and blue white-patterned initial (D, 4 ll., 51r) on an outer and inner burnished gold ground, with infill of conventional foliage in pink and blue shaded in white and green and orange shaded in yellow, for the other principal opening in the text. Gold initials (2 ll.) on an outer parti-coloured blue, or blue and pink ground, patterned in white, and an inner blue or black ground, with infill of conventional foliage in green, blue, orange or pink, highlighted in white or yellow, with featherwork in black and green, terminating in gold trefoils, for the chapter openings (e.g. 3v).",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Queens' College, MS 50",manuscript,,,,"Red and blue parted initials (5-8 ll.) with occasional internal voided decoration and infill of acanthus, animals and profiles on richly pen-flourished ground highlighted in green and forming full or three-sided borders at main text divisions (e.g. H, 16r; H, 112r; M, 135r). Blue initials (3-4 ll.) with internal voided decoration and extensive red pen-flourishing incorporating foliage and grotesques, frequently highlighted in green, and forming one-sided borders for lesser text divisions (e.g. B, 78r; H, 120v; O, 164r). Alternate blue and red initials (2 ll.) with red and violet pen-flourishing and occasional green highlights (e.g. H, 113r; M, 160v).",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Queens' College, MS 28",manuscript,,,,"Large blue initials with toothed pen-flourishing in red; large black initials with toothed pen-flourishing in black and red, sometimes embellished with heads in profile (e.g. A, 137v), animals (e.g. D, 47v) or fish (e.g. D, 48r).",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,,manuscript,,,,Red highlighting.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Peterhouse, MS 139",part,,,,Two-line initials in blue or red with pen-work decoration in the opposite colour.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,,manuscript,,,,Very occasional plain red or blue initials.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Peterhouse, MS 106",manuscript,,MS-PETERHOUSE-00106,,Small (2 lines) initials in blue or red with penwork decoration and pen-flourishing in the opposite colour (but red initials also are flourised in blue-green),decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Peterhouse, MS 95",part,,,,Minor initials in red or blue in the 'Lombardic' style throughout this Part from f. iv recto onward.,plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Peterhouse, MS 87",manuscript,,MS-PETERHOUSE-00087,,Paraphs in blue or red.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,,manuscript,,MS-PETERHOUSE-00130,,Historiated initial on (Mary Magdalen anointing Christ’s feet).,,folio 189,189r,189r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Peterhouse, MS 118",manuscript,,MS-PETERHOUSE-00118,,"Large (3-4 lines) initials outlined in red ink with penwork decoration and pen-flourishing in red and brown ink (ff. 1r, 171r, 236r [with a human face]).",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Peterhouse, MS 247",part,,,,Incipits and explicits in red. Paraph marks in red or blue.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Peterhouse, MS 251",part,,,,Opening initial on f. 1r is a gold initial with red flourishing. Other major initials are blue with red flourishing.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Peterhouse, MS 182",manuscript,,MS-PETERHOUSE-00182,,Headings written in red ink.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Peterhouse, MS 168",manuscript,,MS-PETERHOUSE-00168,,"Two- to four-line red initials with blue (violet) pen-flourishing until f. 180, with blue initials in frames of red penwork decoration after that.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Peterhouse, MS 222",part,,,,Instructions for decorative initials in their unfilled spaces.,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Peterhouse, MS 178",manuscript,,MS-PETERHOUSE-00178,,Inital letter of each line of the capitula list on ff. 1r-9r written in alternate red and blue 'lombardic' capitals.,plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Clare College, MS 12 ",part,,,,Outline sketches of busts of a man and a woman in the lower margins of ff. 29v-30r. The male figure's hat and hairstyle are suggestive of late-15th or early 16th century fashions.,drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 59/153",part,,,,"Maniculae, and doodles with human heads around initials, e.g. pp. 79, 81, 86, 87, 90 etc.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 230/116",part,,,,Small (1 line) initials in blue or red ink.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 176/97",part,,,,Underlining in red ink on pp. 12-13 and 23,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 401/623",part,,,,Flourished initials with red grounds and blue flourishing or the reverse at the major and minor divisions of the text.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 336/725",part,,,,A two-page uroscopic diagram consisting of a large circle in red ink with an inner ring consisting of seven yellow circles that are organised around a central blue circle (ff. 77v-78r).,diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 373/593",manuscript,,MS-GONVILLE-AND-CAIUS-00373-00593,,"Flourished initials in red, light brown, and dark brown at most major textual divisions. Flourished initials at the major divisions often have hatched shading.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 204/110",part,,,,Sketch of a ?tonsured head in profile facing left in upper margin of p. 99.,drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 451/392",part,,,,One-line capitals highlighted in red ink throughout.,plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 178/211",part,,,,Added ink drawings of an acanthus leaf and a dog on f. [iii] recto. The same hand has also added drawings to ff. [v] verso-[vi] recto.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 159/209",part,,,,Plain red initial at the opening of the text.,plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 345/620",part,,,,"Initials occasionally touched with red throughout, e.g., f. 45v, 'gallina'.",plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 400/729",part,,,,"Two- to four-line 'arabesque' and coloured initials in alternating red, green, yellow and blue until f. 54v, after that in alternating red and green; some simple, some decorated with fronds and dots in red, green and yellow.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 407/413",part,,,,Unfilled spaces for minor decorative initials throughout.,unfilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 190/223",part,,,,Red initials throughout.,plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 181/214",part,,,,No significant decorative features in this Part.,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 98/50",part,,,,Syllable hyphenations and abbreviations for 'versiculus' and 'responsorium' written in red ink.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 366/588",part,,,,"Each antidote begins with a decorative initial 2-3 lines high in the 'arabesque' style common in English and French manuscripts of this date. Each initial is rendered in red, blue, or green, with decorative pen flourishes in one of the two colours not used as the base-colour of the initial. Due to the structure of the text, there are typically 3-6 decorative initials per page in the manuscript.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 84/166",part,,,,Headings in red ink.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 379/599",part,,,,"Rubricated (red only) headings to each new significant section of text. Main title of work not rubricated, added instead in light brown ink in the upper margin of 1r perhaps in a later hand.",rubric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 200/106",part,,,,"Two-line initials in blue or red, some with pen-work decoration inside the letter and pen-flourishing in the opposite colour (including one with a human face drawn inside the letter on f. 96.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 97/49",part,,,,Rubrication in the body of the text. Red and blue Roman numerals I-VII as page headings.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 328/715",part,,,,"Large (2, 3, or 4 lines) blue initials in frames of red penwork decoration with pen-flourishing in red ink throughout.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 147/197",part,,,,Paraphs in blue or red.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,,manuscript,,MS-SIDNEYSUSSEX-00095,,"1r Page framed in gold, pink and blue. Similar but plainer frames at the beginnings of several of the books, e.g. fol. 138r.",border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Sidney Sussex College, MS 51",part,,,,Opening and closing rubrics in red.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Sidney Sussex College, MS 85",manuscript,,MS-SIDNEYSUSSEX-00085,,One large (8 lines) initial in red with a wavy motif created with blank space and with penwork decoration inside the letter and pen-flourishing extending into the margins in both brown and red ink (f. 1r).,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Sidney Sussex College, MS 58",manuscript,,MS-SIDNEYSUSSEX-00058,,"Large (2-line) 'Champ' initials in gold on blue and purple grounds with foliate motifs in white and, once, a human face (f. 76v) and sprays of dark ink.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,,manuscript,,MS-00002,,"1r Full border of feathery foliage scrollwork with arms of Archdiocese of York at bottom centre, accompanied by motto, 'Da te deo'. Rotherham (Vert three roe deer statant argent) at right, and Archdiocese of York impaling Rotherham at top centre. Vert three roe deer statant argent",border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_1,,,"Cambridge, Newnham College, MS 4",manuscript,,MS-NEWNHAM-00004,,A (? bearded) human face in red ink in the upper margin of f. 42r (not part of a cadel).,drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_1,,,,manuscript,,MS-II-00006-00032,,", Resurrected Christ surrounded by angels",miniature,41v,41v,41v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_1,,,"Cambridge, University Library, MS Ee.3.59",manuscript,,MS-EE-00003-00059,,: Edward declares his intention to undertake a pilgrimage.,miniature,13r,13r,13r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_1,,,,part,,,,Falcon of St. Bridget,Borders,314,314.0,314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_1,,,MS Gg.6.42,part,,,,Rubricated headings and nota bene marks.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_1,,,,manuscript,,MS-ADD-04126,,"Initials: Two- to three-line initials in gold or colours on contrasting coloured or gold ground, incorporating fine filigree infill, vines, flowers or fruit.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_1,,,"Cambridge, University Library, MS Ii.6.39",part,,,,"Run-over symbols (ff. 228r, 240r) highlighted in red.",other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_1,,,"Cambridge, Trinity College, MS R.14.41",part,,,,Paraphs in red ink.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_1,,,"Cambridge, Trinity College, MS B.14.19",part,,,,Line-fillers consisting of 'stitching' motifs in red ink.,lineFil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_1,,,"Cambridge, Trinity College, MS R.14.29",part,,,,Paraphs alternating between blue and red ink.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1661",part,,,,Large (2-line) plain initials in blue or red ink.,plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_1,,,"Cambridge, Peterhouse, MS 247",part,,,,Unfinished circular diagram in dark ink on f. 175v.,diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_1,,,"Cambridge, Peterhouse, MS 251",part,,,,Folios 192r and [193] verso: significant initials in black ink with decorative flourishes in black and red.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_20,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 336/725",part,,,,Headers rubricated in red ink; but blue ink is used alongside red ink for the names of cardinal and ordinal directions on the volvelle on f. 159v.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
