metadata: measurement UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: part,metadata: part ID,metadata: part type,rolls: height,rolls: height max,rolls: height min,rolls: width,rolls: width max,rolls: width min,rolls: unit,fragments: height,fragments: height max,fragments: height min,fragments: width,fragments: width max,fragments: width min,fragments: unit,leaves: n,leaves: height,leaves: height max,leaves: height min,leaves: width,leaves: width max,leaves: width min,leaves: depth,leaves: depth max,leaves: depth min,leaves: unit,columns: n,columns: n max,columns: n min,columns: height,columns: height max,columns: height min,columns: width,columns: width max,columns: width min,columns: unit,written area: n,written area: n max,written area: n min,written area: height,written area: height max,written area: height min,written area: width,written area: width max,written area: width min,written area: unit,ruling: n,ruling: n max,ruling: n min,ruling: height,ruling: height max,ruling: height min,ruling: width,ruling: width max,ruling: width min,ruling: unit,ruling: medium,ruling: top line
St_Johns_College_MS_6_measure_1,manuscript_12006,St_Johns_College,St_Johns_College_MS_6,St John's College MS 6,,St_Johns_College_MS_6,,,,,,,,,,,,,,,,134.0,390.0,390.0,390.0,280.0,280.0,280.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_7_measure_1,manuscript_12007,St_Johns_College,St_Johns_College_MS_7,St John's College MS 7,,St_Johns_College_MS_7,,,,,,,,,,,,,,,,266.0,385.0,385.0,385.0,265.0,265.0,265.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_8_measure_1,manuscript_12008,St_Johns_College,St_Johns_College_MS_8,St John's College MS 8,,St_Johns_College_MS_8,,,,,,,,,,,,,,,,298.0,391.0,391.0,391.0,270.0,270.0,270.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_9_measure_1,manuscript_12009,St_Johns_College,St_Johns_College_MS_9,St John's College MS 9,,St_Johns_College_MS_9,,,,,,,,,,,,,,,,253.0,375.0,375.0,375.0,255.0,255.0,255.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_9_measure_2,manuscript_12009,St_Johns_College,St_Johns_College_MS_9,St John's College MS 9,MS 9 - Pastedowns,,fragment,,,,,,,,,,,,,,,,375.0,375.0,375.0,255.0,255.0,255.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_10_measure_1,manuscript_12010,St_Johns_College,St_Johns_College_MS_10,St John's College MS 10,,St_Johns_College_MS_10,,,,,,,,,,,,,,,,122.0,375.0,375.0,375.0,245.0,245.0,245.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_11_measure_1,manuscript_12011,St_Johns_College,St_Johns_College_MS_11,St John's College MS 11,,St_Johns_College_MS_11,,,,,,,,,,,,,,,,,373.0,373.0,373.0,280.0,280.0,280.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_11_measure_2,manuscript_12011,St_Johns_College,St_Johns_College_MS_11,St John's College MS 11,"MS 11 - Flyleaf texts (b), (c), and (d)",,flyleaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,262.0,262.0,180.0,180.0,180.0,mm,,,,,,,,,,,,
St_Johns_College_MS_11_measure_3,manuscript_12011,St_Johns_College,St_Johns_College_MS_11,St John's College MS 11,MS 11 - Flyleaf text (e),,flyleaf,,,,,,,,,,,,,,,,362.0,362.0,362.0,280.0,280.0,280.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_12_measure_1,manuscript_12012,St_Johns_College,St_Johns_College_MS_12,St John's College MS 12,,St_Johns_College_MS_12,,,,,,,,,,,,,,,,260.0,375.0,375.0,375.0,260.0,260.0,260.0,,,,mm,,,,,,,,,,,,,,270.0,270.0,270.0,160.0,160.0,160.0,mm,,,,,,,,,,,,
St_Johns_College_MS_14_measure_1,manuscript_12014,St_Johns_College,St_Johns_College_MS_14,St John's College MS 14,,St_Johns_College_MS_14,,,,,,,,,,,,,,,,236.0,370.0,370.0,370.0,240.0,240.0,240.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_15_measure_1,manuscript_12015,St_Johns_College,St_Johns_College_MS_15,St John's College MS 15,,St_Johns_College_MS_15,,,,,,,,,,,,,,,,257.0,365.0,365.0,365.0,260.0,260.0,260.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_15_measure_2,manuscript_12015,St_Johns_College,St_Johns_College_MS_15,St John's College MS 15,MS 15 - Pastedown - upper board,,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,66.0,66.0,66.0,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_16_measure_1,manuscript_12016,St_Johns_College,St_Johns_College_MS_16,St John's College MS 16,,St_Johns_College_MS_16,,,,,,,,,,,,,,,,132.0,370.0,370.0,370.0,245.0,245.0,245.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_17_measure_1,manuscript_12017,St_Johns_College,St_Johns_College_MS_17,St John's College MS 17,,St_Johns_College_MS_17,,,,,,,,,,,,,,,,177.0,340.0,340.0,340.0,250.0,250.0,250.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_17_measure_2,manuscript_12017,St_Johns_College,St_Johns_College_MS_17,St John's College MS 17,,St_Johns_College_MS_17,,,,,,,,,,,,,,,,177.0,340.0,340.0,340.0,250.0,250.0,250.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_17_measure_3,manuscript_12017,St_Johns_College,St_Johns_College_MS_17,St John's College MS 17,,St_Johns_College_MS_17,,,,,,,,,,,,,,,,177.0,340.0,340.0,340.0,250.0,250.0,250.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_18_measure_1,manuscript_12018,St_Johns_College,St_Johns_College_MS_18,St John's College MS 18,,St_Johns_College_MS_18,,,,,,,,,,,,,,,,,355.0,355.0,355.0,245.0,245.0,245.0,,,,mm,,,,,,,,,,,,,,205.0,205.0,205.0,135.0,135.0,135.0,mm,,,,,,,,,,,,
St_Johns_College_MS_19_measure_1,manuscript_12019,St_Johns_College,St_Johns_College_MS_19,St John's College MS 19,,St_Johns_College_MS_19,,,,,,,,,,,,,,,,,350.0,350.0,350.0,230.0,230.0,230.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_19_measure_2,manuscript_12019,St_Johns_College,St_Johns_College_MS_19,St John's College MS 19,St John's College MS 19 - pastedown,St_Johns_College_MS_19-pastedown,,,,,,,,,340.0,340.0,340.0,235.0,235.0,235.0,mm,,,,,,,,,,,,,,,340.0,340.0,340.0,235.0,235.0,235.0,mm,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_20_measure_1,manuscript_12020,St_Johns_College,St_Johns_College_MS_20,St John's College MS 20,,St_Johns_College_MS_20,,,,,,,,,,,,,,,,178.0,353.0,353.0,353.0,235.0,235.0,235.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_21_measure_1,manuscript_12021,St_Johns_College,St_Johns_College_MS_21,St John's College MS 21,,St_Johns_College_MS_21,,,,,,,,,,,,,,,,84.0,365.0,365.0,365.0,250.0,250.0,250.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_23_measure_1,manuscript_12023,St_Johns_College,St_Johns_College_MS_23,St John's College MS 23,,St_Johns_College_MS_23,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_24_measure_1,manuscript_12024,St_Johns_College,St_Johns_College_MS_24,St John's College MS 24,,St_Johns_College_MS_24,,,,,,,,,,,,,,,,183.0,350.0,350.0,350.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_24_measure_2,manuscript_12024,St_Johns_College,St_Johns_College_MS_24,St John's College MS 24,,St_Johns_College_MS_24,,,,,,,,,,,,,,,,183.0,350.0,350.0,350.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_24_measure_3,manuscript_12024,St_Johns_College,St_Johns_College_MS_24,St John's College MS 24,,St_Johns_College_MS_24,,,,,,,,,,,,,,,,183.0,350.0,350.0,350.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_24_measure_4,manuscript_12024,St_Johns_College,St_Johns_College_MS_24,St John's College MS 24,,St_Johns_College_MS_24,,,,,,,,,,,,,,,,183.0,350.0,350.0,350.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_24_measure_5,manuscript_12024,St_Johns_College,St_Johns_College_MS_24,St John's College MS 24,,St_Johns_College_MS_24,,,,,,,,,,,,,,,,183.0,350.0,350.0,350.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_25_measure_1,manuscript_12025,St_Johns_College,St_Johns_College_MS_25,St John's College MS 25,,St_Johns_College_MS_25,,,,,,,,,,,,,,,,179.0,340.0,340.0,340.0,230.0,230.0,230.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_26_measure_1,manuscript_12026,St_Johns_College,St_Johns_College_MS_26,St John's College MS 26,,St_Johns_College_MS_26,,,,,,,,,,,,,,,,171.0,340.0,340.0,340.0,235.0,235.0,235.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_27_measure_1,manuscript_12027,St_Johns_College,St_Johns_College_MS_27,St John's College MS 27,,St_Johns_College_MS_27,,,,,,,,,,,,,,,,139.0,340.0,340.0,340.0,230.0,230.0,230.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_28_measure_1,manuscript_12028,St_Johns_College,St_Johns_College_MS_28,St John's College MS 28,,St_Johns_College_MS_28,,,,,,,,,,,,,,,,,333.0,333.0,333.0,240.0,240.0,240.0,,,,mm,,,,,,,,,,,,,,237.0,237.0,237.0,145.0,145.0,145.0,mm,,,,,,,,,,,,
St_Johns_College_MS_28_measure_2,manuscript_12028,St_Johns_College,St_Johns_College_MS_28,St John's College MS 28,,St_Johns_College_MS_28,,,,,,,,,,,,,,,,,333.0,333.0,333.0,240.0,240.0,240.0,,,,mm,,,,,,,,,,,,,,237.0,237.0,237.0,145.0,145.0,145.0,mm,,,,,,,,,,,,
St_Johns_College_MS_29_measure_1,manuscript_12029,St_Johns_College,St_Johns_College_MS_29,St John's College MS 29,,St_Johns_College_MS_29,,,,,,,,,,,,,,,,,330.0,330.0,330.0,235.0,235.0,235.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_29_measure_2,manuscript_12029,St_Johns_College,St_Johns_College_MS_29,St John's College MS 29,,St_Johns_College_MS_29,,,,,,,,,,,,,,,,,330.0,330.0,330.0,235.0,235.0,235.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_29_measure_3,manuscript_12029,St_Johns_College,St_Johns_College_MS_29,St John's College MS 29,,St_Johns_College_MS_29,,,,,,,,,,,,,,,,,330.0,330.0,330.0,235.0,235.0,235.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_31_measure_1,manuscript_12031,St_Johns_College,St_Johns_College_MS_31,St John's College MS 31,,St_Johns_College_MS_31,,,,,,,,,,,,,,,,179.0,335.0,335.0,335.0,242.0,242.0,242.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_31_measure_2,manuscript_12031,St_Johns_College,St_Johns_College_MS_31,St John's College MS 31,,St_Johns_College_MS_31,,,,,,,,,,,,,,,,179.0,335.0,335.0,335.0,242.0,242.0,242.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_31_measure_3,manuscript_12031,St_Johns_College,St_Johns_College_MS_31,St John's College MS 31,,St_Johns_College_MS_31,,,,,,,,,,,,,,,,179.0,335.0,335.0,335.0,242.0,242.0,242.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_31_measure_4,manuscript_12031,St_Johns_College,St_Johns_College_MS_31,St John's College MS 31,,St_Johns_College_MS_31,,,,,,,,,,,,,,,,179.0,335.0,335.0,335.0,242.0,242.0,242.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_34_measure_1,manuscript_12034,St_Johns_College,St_Johns_College_MS_34,St John's College MS 34,,St_Johns_College_MS_34,,,,,,,,,,,,,,,,,335.0,335.0,335.0,212.0,212.0,212.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_34_measure_2,manuscript_12034,St_Johns_College,St_Johns_College_MS_34,St John's College MS 34,,St_Johns_College_MS_34,,,,,,,,,,,,,,,,,335.0,335.0,335.0,212.0,212.0,212.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_35_measure_1,manuscript_12035,St_Johns_College,St_Johns_College_MS_35,St John's College MS 35,,St_Johns_College_MS_35,,,,,,,,,,,,,,,,185.0,320.0,320.0,320.0,235–40,240.0,235.0,,,,mm,,,,,,,,,,,,,,225.0,225.0,225.0,130.0,130.0,130.0,mm,,,,,,,,,,,,
St_Johns_College_MS_36_measure_1,manuscript_12036,St_Johns_College,St_Johns_College_MS_36,St John's College MS 36,,St_Johns_College_MS_36,,,,,,,,,,,,,,,,176.0,320.0,320.0,320.0,230.0,230.0,230.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_38_measure_1,manuscript_12038,St_Johns_College,St_Johns_College_MS_38,St John's College MS 38,,St_Johns_College_MS_38,,,,,,,,,,,,,,,,266.0,325.0,325.0,325.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,242.0,242.0,242.0,133.0,133.0,133.0,mm,,,,,,,,,,,,
St_Johns_College_MS_39_measure_1,manuscript_12039,St_Johns_College,St_Johns_College_MS_39,St John's College MS 39,,St_Johns_College_MS_39,,,,,,,,,,,,,,,,155.0,325.0,325.0,325.0,240.0,240.0,240.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_39_measure_2,manuscript_12039,St_Johns_College,St_Johns_College_MS_39,St John's College MS 39,MS 39 - Flyleaf text (e),,flyleaf,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,36.0,36.0,36.0,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_40_measure_1,manuscript_12040,St_Johns_College,St_Johns_College_MS_40,St John's College MS 40,,St_Johns_College_MS_40,,,,,,,,,,,,,,,,,315.0,315.0,315.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,225.0,225.0,225.0,150.0,150.0,150.0,mm,,,,,,,,,,,,
St_Johns_College_MS_42_measure_1,manuscript_12042,St_Johns_College,St_Johns_College_MS_42,St John's College MS 42,,St_Johns_College_MS_42,,,,,,,,,,,,,,,,96.0,320.0,320.0,320.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_43_measure_1,manuscript_12043,St_Johns_College,St_Johns_College_MS_43,St John's College MS 43,,St_Johns_College_MS_43,,,,,,,,,,,,,,,,234.0,320.0,320.0,320.0,240.0,240.0,240.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_45_measure_1,manuscript_12045,St_Johns_College,St_Johns_College_MS_45,St John's College MS 45,,St_Johns_College_MS_45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,200.0,200.0,120.0,120.0,120.0,mm,,,,,,,,,,,,
St_Johns_College_MS_46_measure_1,manuscript_12046,St_Johns_College,St_Johns_College_MS_46,St John's College MS 46,,St_Johns_College_MS_46,,,,,,,,,,,,,,,,156.0,320.0,320.0,320.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_47_measure_1,manuscript_12047,St_Johns_College,St_Johns_College_MS_47,St John's College MS 47,,St_Johns_College_MS_47,,,,,,,,,,,,,,,,126.0,315.0,315.0,315.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,205.0,205.0,205.0,133.0,133.0,133.0,mm,,,,,,,,,,,,
St_Johns_College_MS_48_measure_1,manuscript_12048,St_Johns_College,St_Johns_College_MS_48,St John's College MS 48,,St_Johns_College_MS_48,,,,,,,,,,,,,,,,333.0,313.0,313.0,313.0,200.0,200.0,200.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_49_measure_1,manuscript_12049,St_Johns_College,St_Johns_College_MS_49,St John's College MS 49,,St_Johns_College_MS_49,,,,,,,,,,,,,,,,137.0,310.0,310.0,310.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_50_measure_1,manuscript_12050,St_Johns_College,St_Johns_College_MS_50,St John's College MS 50,,St_Johns_College_MS_50,,,,,,,,,,,,,,,,,315.0,315.0,315.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_51_measure_1,manuscript_12051,St_Johns_College,St_Johns_College_MS_51,St John's College MS 51,,St_Johns_College_MS_51,,,,,,,,,,,,,,,,,315.0,315.0,315.0,212.0,212.0,212.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_53_measure_1,manuscript_12053,St_Johns_College,St_Johns_College_MS_53,St John's College MS 53,,St_Johns_College_MS_53,,,,,,,,,,,,,,,,180.0,310.0,310.0,310.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_53_measure_2,manuscript_12053,St_Johns_College,St_Johns_College_MS_53,St John's College MS 53,,St_Johns_College_MS_53,,,,,,,,,,,,,,,,180.0,310.0,310.0,310.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_54_measure_1,manuscript_12054,St_Johns_College,St_Johns_College_MS_54,St John's College MS 54,,St_Johns_College_MS_54,,,,,,,,,,,,,,,,80.0,300.0,300.0,300.0,220.0,220.0,220.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_54_measure_2,manuscript_12054,St_Johns_College,St_Johns_College_MS_54,St John's College MS 54,Manuscript 1 = Fols. 1–48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,36 44,44.0,36.0,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_54_measure_3,manuscript_12054,St_Johns_College,St_Johns_College_MS_54,St John's College MS 54,Manuscript 2 = Fols. 49–68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0,233.0,233.0,168.0,168.0,168.0,mm,,,,,,,,,,,,
St_Johns_College_MS_54_measure_4,manuscript_12054,St_Johns_College,St_Johns_College_MS_54,St John's College MS 54,Manuscript 3 = Fols. 69–80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,235.0,235.0,160.0,160.0,160.0,mm,,,,,,,,,,,,
St_Johns_College_MS_56_measure_1,manuscript_12056,St_Johns_College,St_Johns_College_MS_56,St John's College MS 56,,St_Johns_College_MS_56,,,,,,,,,,,,,,,,85.0,295.0,295.0,295.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,203–7,207.0,203.0,120.0,120.0,120.0,mm,,,,,,,,,,,,
St_Johns_College_MS_57_measure_1,manuscript_12057,St_Johns_College,St_Johns_College_MS_57,St John's College MS 57,,St_Johns_College_MS_57,,,,,,,,,,,,,,,,241.0,305.0,305.0,305.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,208–15,215.0,208.0,120–30,130.0,120.0,mm,,,,,,,,,,,,
St_Johns_College_MS_58_measure_1,manuscript_12058,St_Johns_College,St_Johns_College_MS_58,St John's College MS 58,,St_Johns_College_MS_58,,,,,,,,,,,,,,,,11.0,303.0,303.0,303.0,208.0,208.0,208.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_59_measure_1,manuscript_12059,St_Johns_College,St_Johns_College_MS_59,St John's College MS 59,,St_Johns_College_MS_59,,,,,,,,,,,,,,,,,312.0,312.0,312.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_60_measure_1,manuscript_12060,St_Johns_College,St_Johns_College_MS_60,St John's College MS 60,,St_Johns_College_MS_60,,,,,,,,,,,,,,,,,292.0,292.0,292.0,195.0,195.0,195.0,,,,mm,,,,,,,,,,,,,,225–230,225–230,225–230,130.0,130.0,130.0,mm,,,,,,,,,,,,
St_Johns_College_MS_61_measure_1,manuscript_12061,St_Johns_College,St_Johns_College_MS_61,St John's College MS 61,,St_Johns_College_MS_61,,,,,,,,,,,,,,,,103.0,293.0,293.0,293.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,205–10,210.0,205.0,133.0,133.0,133.0,mm,,,,,,,,,,,,
St_Johns_College_MS_62_measure_1,manuscript_12062,St_Johns_College,St_Johns_College_MS_62,St John's College MS 62,,St_Johns_College_MS_62,,,,,,,,,,,,,,,,137.0,300.0,300.0,300.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_63_measure_1,manuscript_12063,St_Johns_College,St_Johns_College_MS_63,St John's College MS 63,,St_Johns_College_MS_63,,,,,,,,,,,,,,,,135.0,295.0,295.0,295.0,200.0,200.0,200.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_64_measure_1,manuscript_12064,St_Johns_College,St_Johns_College_MS_64,St John's College MS 64,,St_Johns_College_MS_64,,,,,,,,,,,,,,,,280.0,295.0,295.0,295.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_65_measure_1,manuscript_12065,St_Johns_College,St_Johns_College_MS_65,St John's College MS 65,,St_Johns_College_MS_65,,,,,,,,,,,,,,,,203.0,287.0,287.0,287.0,190.0,190.0,190.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_66B_measure_1,manuscript_12066,St_Johns_College,St_Johns_College_MS_66B,St John's College MS 66B,,St_Johns_College_MS_66B,,,,,,,,,,,,,,,,,293.0,293.0,293.0,185.0,185.0,185.0,,,,mm,,,,,,,,,,,,,,212.0,212.0,212.0,130.0,130.0,130.0,mm,,,,,,,,,,,,
St_Johns_College_MS_67_measure_1,manuscript_12067,St_Johns_College,St_Johns_College_MS_67,St John's College MS 67,,St_Johns_College_MS_67,,,,,,,,,,,,,,,,,295.0,295.0,295.0,205.0,205.0,205.0,,,,mm,,,,,,,,,,,,,,197.0,197.0,197.0,110.0,110.0,110.0,mm,,,,,,,,,,,,
St_Johns_College_MS_68_measure_1,manuscript_12068,St_Johns_College,St_Johns_College_MS_68,St John's College MS 68,,St_Johns_College_MS_68,,,,,,,,,,,,,,,,76.0,287.0,287.0,287.0,195.0,195.0,195.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_69_measure_1,manuscript_12069,St_Johns_College,St_Johns_College_MS_69,St John's College MS 69,,St_Johns_College_MS_69,,,,,,,,,,,,,,,,304.0,286.0,286.0,286.0,205.0,205.0,205.0,,,,mm,,,,,,,,,,,,,,197.0,197.0,197.0,125.0,125.0,125.0,mm,,,,,,,,,,,,
St_Johns_College_MS_69_measure_2,manuscript_12069,St_Johns_College,St_Johns_College_MS_69,St John's College MS 69,,,fragment,,,,,,,,283.0,283.0,283.0,237.0,237.0,237.0,mm,,,,,,,,,,,,,,,283.0,283.0,283.0,237.0,237.0,237.0,mm,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_71_measure_1,manuscript_12071,St_Johns_College,St_Johns_College_MS_71,St John's College MS 71,,St_Johns_College_MS_71,,,,,,,,,,,,,,,,436.0,285.0,285.0,285.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,190.0,190.0,190.0,122.0,122.0,122.0,mm,,,,,,,,,,,,
St_Johns_College_MS_71_measure_2,manuscript_12071,St_Johns_College,St_Johns_College_MS_71,St John's College MS 71,MS 71 - pastedowns,,fragment,,,,,,,,,,,,,,,,282.0,282.0,282.0,208.0,208.0,208.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_73_measure_1,manuscript_12073,St_Johns_College,St_Johns_College_MS_73,St John's College MS 73,,St_Johns_College_MS_73,,,,,,,,,,,,,,,,145.0,290.0,290.0,290.0,198.0,198.0,198.0,,,,mm,,,,,,,,,,,,,,195.0,195.0,195.0,120.0,120.0,120.0,mm,,,,,,,,,,,,
St_Johns_College_MS_74_measure_1,manuscript_12074,St_Johns_College,St_Johns_College_MS_74,St John's College MS 74,,St_Johns_College_MS_74,,,,,,,,,,,,,,,,420.0,280.0,280.0,280.0,200.0,200.0,200.0,,,,mm,,,,,,,,,,,,,,183–8,188.0,183.0,125.0,125.0,125.0,mm,,,,,,,,,,,,
St_Johns_College_MS_75_measure_1,manuscript_12075,St_Johns_College,St_Johns_College_MS_75,St John's College MS 75,,St_Johns_College_MS_75,,,,,,,,,,,,,,,,138.0,280.0,280.0,280.0,202.0,202.0,202.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_75_measure_2,manuscript_12075,St_Johns_College,St_Johns_College_MS_75,St John's College MS 75,MS 75 - flyleaf (b),,flyleaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_75_measure_3,manuscript_12075,St_Johns_College,St_Johns_College_MS_75,St John's College MS 75,Manuscript 1 = Fols. 1–92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,55.0,55.0,55.0,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_75_measure_4,manuscript_12075,St_Johns_College,St_Johns_College_MS_75,St John's College MS 75,"Manuscript 2 = Fols. 93–136, extended to Fol. 138 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,
St_Johns_College_MS_76_measure_1,manuscript_12076,St_Johns_College,St_Johns_College_MS_76,St John's College MS 76,,St_Johns_College_MS_76,,,,,,,,,,,,,,,,99.0,285.0,285.0,285.0,190–5,195.0,190.0,,,,mm,,,,,,,,,,,,,,203.0,203.0,203.0,105.0,105.0,105.0,mm,,,,,,,,,,,,
