metadata: origin UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: origin,overview: additions,locus: locus,locus: from,locus: to,orig date: date,orig date: when,orig date: not before,orig date: not after,orig date: certainty,orig date: calendar,orig place: place,orig place: country,orig place: country ID,orig place: country lat,orig place: country long,orig place: region,orig place: region ID,orig place: region lat,orig place: region long,orig place: settlement,orig place: settlement ID,orig place: settlement lat,orig place: settlement long,orig org: org,orig org: org ID,orig org: org lat,orig org: org long,add date: date,add date: when,add date: not before,add date: not after,add date: certainty,add date: calendar,add place: place,add place: country,add place: country ID,add place: country lat,add place: country long,add place: region,add place: region ID,add place: region lat,add place: region long,add place: settlement,add place: settlement ID,add place: settlement lat,add place: settlement long,add org: org,add org: org ID,add org: org lat,add org: org long,bibliography: bibl(s),bibliography: ref(s),bibliography: ref ID(s),bibliography: note(s)
_origin_4,manuscript_1,,,"Cambridge, University Library, MS Dd.5.76",part,,,Copied in the 15th century England,,,,, Copied in the 15th century,,1400,1500,high,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Dd.6.9",manuscript,,MS-DD-00006-00009,Copied between c. 1590 and c. 1600 England.,,,,,Copied between c. 1590 and c. 1600 ,,1585,1605,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12161.1,,,"Cambridge, University Library, MS Dd.6.18",manuscript,,MS-DD-00006-00018,"second half of the 17th century, before 1693 f. 1r England",,f. 1r,1r,1r,"second half of the 17th century, before 1693",,1660,1693,,gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12161.2,,,"Cambridge, University Library, MS Dd.6.19",manuscript,,MS-DD-00006-00019,"second half of the 17th century, before 1693 f. i recto England",,f. i recto,i recto,i recto,"second half of the 17th century, before 1693",,1660,1693,,gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Dd.6.29",manuscript,,MS-DD-00006-00029,"Late 14th century and the first half of the 15th century England, East Anglia Calendar principally Sarum with variations pointing to East Anglia: Winwaloe, Withburga (3, 16 March), translation of Edmund, in red (28 April), Radegund (13 Aug.); also Dominic (5 Aug.). (Binski and Zutshi, no. 221).",,,,,"Late 14th century and the first half of the
                                15th century ",,1390,1450,medium,Gregorian,"England, East Anglia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12162,,,"Cambridge, University Library, MS Dd.6.56",manuscript,,MS-DD-00006-00056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12163,,,"Cambridge, University Library, MS Dd.6.84",manuscript,,MS-DD-00006-00084,"The text was copied probably in the first half of the 17th century by a non-Greek person, probably a scholar, from a printed edition of the 16th-17th century.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12164,,,"Cambridge, University Library, MS Dd.8.3",manuscript,,MS-DD-00008-00003,the first three quarters of the 15th century the 16th century,,,,,"the first three quarters of the
                                15th century",,1400,1475,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Dd.8.12",manuscript-composite,,MS-DD-00008-00012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Dd.8.12",part,,,15th century England,,,,,15th century,,1400,1500,medium,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, University Library, MS Dd.8.12",part,,,"First half of the 13th-century, probably c. 1200-1230 England, perhaps Lincoln or the midlands",,,,,"First half of the 13th-century, probably
                                    c. 1200-1230 ",,1200,1230,medium,Gregorian,"England, perhaps Lincoln or the midlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_1,,,"Cambridge, University Library, MS Dd.8.12",part,,,15th century (?first half). England.,,,,,15th century (?first half).,,1400,1500,medium,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_4,manuscript_1,,,"Cambridge, University Library, MS Dd.8.12",part,,,15th century England,,,,,15th century,,1400,1500,medium,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Dd.8.19",manuscript-composite,,MS-DD-00008-00019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Dd.8.19",part,,,Second half of the 13th century England,,,,,Second half of the 13th century,,1250,1300,high,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, University Library, MS Dd.8.19",part,,,First half of the 15th century. London,,,,,First half of the 15th century.,,1400,1450,high,Gregorian,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12165,,,"Cambridge, University Library, MS Dd.8.23",manuscript,,MS-DD-00008-00023,Constantinople 13th century,,,,,"13th
                                century",,1200,1299,,gregorian,Constantinople,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",manuscript-composite,,MS-DD-00008-00049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",part,,,southern Italy the Levant,,,,,,,,,,,southern Italy; the Levant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",part,,,13th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",part,,,second half of the 11th or first half of the 12th century,,,,,"second half of
                                                  the 11th or first half of the 12th
                                                  century",,1050,1149,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12158,,,"Cambridge, University Library, MS Dd.9.69",manuscript-composite,,MS-DD-00009-00069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12158,,,"Cambridge, University Library, MS Dd.9.69",part,,,late 13th-15th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_12158,,,"Cambridge, University Library, MS Dd.9.69",part,,,"f. 293r-293v June 1297 Michael Mantylides Mantylides, Michael Georgios Mougdouphes Mougdouphes, Georgios",,f. 293r-293v,293r,293v,June 1297,1297-06,1297-06,1297-06,,julian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_12158,,,"Cambridge, University Library, MS Dd.9.69",part,,,14th or 15th century,,,,,"14th or
                                    15th century",,1300,1499,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_4,manuscript_12158,,,"Cambridge, University Library, MS Dd.9.69",part,,,14th or 15th century,,,,,14th or 15th century,,1300,1499,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12167,,,"Cambridge, University Library, MS Dd.10.42",manuscript,,MS-DD-00010-00042,late 15th century,,,,,"
                                late 15th century",,1475,1499,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Dd.10.44",manuscript-composite,,MS-DD-00010-00044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Dd.10.44",part,,,Copied in the 15th century. England,,,,, Copied in the 15th century. ,,1400,1500,high,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, University Library, MS Dd.10.44",part,,,Copied in the 15th century. England.,,,,, Copied in the 15th century. ,,1400,1500,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12168,,,"Cambridge, University Library, MS Dd.10.54",manuscript-composite,,MS-DD-00010-00054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12168,,,"Cambridge, University Library, MS Dd.10.54",part,,,late 10th or early 11th century later 13th or 14th century,,,,,late 10th or early 11th century,,970,1030,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_12168,,,"Cambridge, University Library, MS Dd.10.54",part,,,late 10th or early 11th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_12168,,,"Cambridge, University Library, MS Dd.10.54",part,,,11th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12169,,,"Cambridge, University Library, MS Dd.10.55",manuscript,,MS-DD-00010-00055,f. 106v 1425,,f. 106v,106v,106v,1425,1425-07,1425-07,1425-07,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Dd.11.45",manuscript-composite,,MS-DD-00011-00045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Dd.11.45",part,,,Copied in the second half of the 15th century England.,,,,,"Copied in the second half of the 15th
                                    century",,1450,1500,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, University Library, MS Dd.11.45",part,,,Copied in the second quarter or second half of the 15th century England.,,,,,"Copied in the second quarter or second
                                    half of the 15th century",,1425,1500,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_1,,,"Cambridge, University Library, MS Dd.11.45",part,,,Copied in the 15th century. England.,,,,,Copied in the 15th century.,,1400,1500,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12170,,,"Cambridge, University Library, MS Dd.11.54",manuscript-composite,,MS-DD-00011-00054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12170,,,"Cambridge, University Library, MS Dd.11.54",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_12170,,,"Cambridge, University Library, MS Dd.11.54",part,,,between the end 14th and the beginning of 15th century,,,,," between the end 14th and the beginning of 15th
                                    century",,1375,1425,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_12170,,,"Cambridge, University Library, MS Dd.11.54",part,,,between the end 13th and the beginning of 14th century,,,,," between the end 13th and the beginning of 14th
                                    century",,1250,1325,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12171,,,"Cambridge, University Library, MS Dd.11.70",manuscript-composite,,MS-DD-00011-00070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12171,,,"Cambridge, University Library, MS Dd.11.70",part,,,mid- or second half of 16th century,,,,,"mid- or second half of 16th
                                    century",,1550,1599,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_12171,,,"Cambridge, University Library, MS Dd.11.70",part,,,"Venice Michael Souliardos Souliardos, Michael",,,,,,,,,,,Venice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_12171,,,"Cambridge, University Library, MS Dd.11.70",part,,,"Joannes Plousiadenos (ca. 1429-1500) Plousiadenos, Joannes, approximately 1429-1500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_4,manuscript_12171,,,"Cambridge, University Library, MS Dd.11.70",part,,,"Demetrios Moschos(?) Moschus, Demetrius 14..-15..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_5,manuscript_12171,,,"Cambridge, University Library, MS Dd.11.70",part,,,"Demetrios Damilas Damilas, Demetrios, f. 1476-1488",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12172,,,"Cambridge, University Library, MS Dd.11.90",manuscript,,MS-DD-00011-00090,last quarter of the 12th century or the first half of the 13th Levant Cyprus iota the middle of the 12th century,,,,,"last quarter of the 12th century or the first half
                                of the 13th",,1175,1249,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Dd.12.23",manuscript,,MS-DD-00012-00023,"First half of the 15th century. England, perhaps Oxford. 'It is credibly supposed that much of this volume derives from one of the courses on dictamen, conveyancing, court-keeping and French language at Oxford, probably that given by .'William Kingsmill William Kingsmill Legge (1939).",,,,,First half of the 15th century. ,,1400,1450,medium,Gregorian,"England, perhaps Oxford.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Legge (1939).,,,"'It is credibly supposed that much of this volume derives from one of the courses on dictamen, conveyancing, court-keeping and French language at Oxford, probably that given by .'William Kingsmill William Kingsmill"
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Dd.13.3",manuscript,,MS-DD-00013-00003,Second quarter of the 14th century. France.,,,,, Second quarter of the 14th century. ,,1325,1350,high,Gregorian,France.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12173,,,"Cambridge, University Library, MS Dd.14.30.1",manuscript,,MS-DD-00014-00030-00001,"30 May 1652 f. 41v f. 1r Adam Littleton (1627-1694) Littleton, Adam, 1627-1694 f. [iv] verso",,f. 41v; f. 1r; f. [iv] verso,41v 1r [iv] verso,41v 1r [iv] verso,30 May 1652,1652-05-30,1652-05-30,1652-05-30,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",manuscript-composite,,MS-DD-00015-00015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,15th century England,,,,,15th century,,1500,1600,,gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,Mid-13th century England,,,,,Mid-13th century,,1240,1260,high,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,Mid-13th century England,,,,,Mid-13th century,,1240,1260,high,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_4,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,Mid-13th century England,,,,,Mid-13th century,,1240,1260,high,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_5,manuscript_1,,,"Cambridge, University Library, MS Dd.15.15",part,,,15th century England,,,,,15th century,,1500,1600,,gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12174,,,"Cambridge, University Library, MS Dd.15.27",manuscript,,MS-DD-00015-00027,"Maximos Margounios (1530/49-1602) Margunios, Maximos ca. 1530/1549-1602 Kythera 1584 f. 6r",,f. 6r,6r,6r,1584,1584,1584,1584,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Ee.1.3",manuscript,,MS-EE-00001-00003,Written in the second half of the 15th century. England.,,,,," Written in the second half of the 15th
                                century. ",,1450,1500,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Ee.1.15",manuscript-composite,,MS-EE-00001-00015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Ee.1.15",part,,,"Copied in the second half of the 15th century. London (?) The manuscript's collections of recipes contain various references to London, e.g.: f. 21v: 'provyd in london with hye and lowe'.f. 22v: 'by provyd diuerse tymes in london'.f. 152r: 'A medycyn for the swetyng sekenesse that was sett vp apoun pawllesgate' refers to St Paul’s Gate, which situated at the intersection of Paternoster Row and Cheapside Street, giving access to St Paul’s Cathedral’s churchyard.",,21v; 22v; 152r,21v 22v 152r,21v 22v 152r,"
                                Copied in the second half of the 15th century.",,1450,1500,high,Gregorian,London (?),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, University Library, MS Ee.1.15",part,,,"Copied between c. 1520-c. 1540 London The collection contains two dated recipes: one recipe for curing the Sweating Sickness, entitled ffor the new agew called the new acqueynttance A, is dated to 1540/1 (f. o xxxijo Regni Regis H[enrici] octaui111v); another recipe, entitled A souereyn medysyn for to stoppe a laske other of man or Chylde, has the year 1520 written above it (f. 115r). The manuscript's recipes refer to a number of patients and medical practitioners from early 16th-century London: Mastres Roppyssleys medycyn and plaster (f. 103r) may refer to the wife of Thomas Ropysley who is named a citizen and surgeon of London in his will of 1504. But the Mastres Wallwyn the Awdytours wyff who is also associated with the recipe must be must be one of the three wives of William Walwyn of Kensington, auditor for the king and the duchy of Lancaster, who made his will in 1535 ). She could be his first wife Kew, The National Archives, PROB 11/27/88Alice, who had died and was buried in St Bartholomew’s Hospital in West Smithfield when William made his will; his second wife Katherine whose marriage seems to have ended with divorce; or his third wife Sibylla (Sible) who was still alive in 1535. The collection also contains a recipe for curing toothache that is said to have been proved good by Sir John Thurston knyȝt (f. 115v). It probably refers to John Thurston, knight, goldsmith and alderman of the City of London whose will was drawn up in 1520. This identification can be confirmed from a recipe for treating pain in the limbs (f. 156v) that is said to have been proved by three men: two knights named John Thurston and Thomas Exmew, and a priest of a church dedicated to St Peter named John Chaunterell (quod probatum fuit per dominum Johannum Thurston militem et per dominum Exmew Militem et per magistrem johannum chawnterell rectorem ecclesie sancti petri). While the first is the aforementioned John Thurston, the second probably is Thomas Exmewe, another goldsmith and alderman of London (1508–29), who was Sheriff of London in 1508 and Lord Mayor of London in 1517. The priest probably is the John Chaunterell who was rector of the church of St Peter in Westcheap from 1492 until his death in 1509. The manuscript's second part contains two recipes that are attributed to a doctor Bentley: a medycyn tawght by magister doctor Bentley doctor of physyke (f. 124r) and good Medycyn [...] gevyn by Doctor bentley (f. 124r). He probably was Thomas Bentley who became Bachelor of Medicine at the University of Oxford in 1516, and received the degree of Doctor of Medicine in 1518. He was soon chosen as physician to the Duke of Buckingham. In 1521, he was several times consulted by Henry VIII. In 1523, he was appointed Censor of the Royal College of Physicians, and its President four times between 1525 and 1530 (see C.H. Talbot and E.A. Hammond, .The Medical Practitioners in Medieval England: A Biographical Register (London: Wellcome Historical Library, 1965), p. 334 On the basis of the previous identifications, the Master Twysellton who is mentioned in a recipe (ffor the fflyxe a medycyn whiche is callyd M. Twyselltons) on f. 103v may refer to John Twisleton who was a goldsmith and alderman of the City and died in 1525.",,111v; 115r; 103r; 115v; 156v; 124r; 124r; 103v,111v 115r 103r 115v 156v 124r 124r 103v,111v 115r 103r 115v 156v 124r 124r 103v,"
                                Copied between c. 1520-c. 1540",,1520,1550,high,Gregorian,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kew, The National Archives, PROB 11/27/88; C.H. Talbot and E.A. Hammond, The Medical Practitioners in Medieval England: A Biographical Register (London: Wellcome Historical Library, 1965), p. 334","Kew, The National Archives, PROB 11/27/88",https://discovery.nationalarchives.gov.uk/details/r/D977727,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Ee.2.29",manuscript-composite,,MS-EE-00002-00029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Ee.2.29",part,,,Copied in the 15th century (probably second half of the century). England.,,,,,"Copied in the 15th century (probably
                                    second half of the century).",,1450,1500,medium,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, University Library, MS Ee.2.29",part,,,Copied in the 15th century England.,,,,,Copied in the 15th century ,,1400,1500,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_1,,,"Cambridge, University Library, MS Ee.2.29",part,,,Copied in the 15th century. England.,,,,,Copied in the 15th century.,,1400,1500,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Ee.3.59",manuscript,,MS-EE-00003-00059,"Mid-13th century (perhaps c. 1255). England, London/Westminster. Sole extant copy of verse Life of St Edward the Confessor, originally composed probably by Matthew Paris for Queen Eleanor of Provence, using Vita by Aelred of Rievaulx and Matthew's own historical works. Contrary to Pam Robinson, Catalogue of Dated and Datable Manuscripts c. 737-1600 in Cambridge Libraries (1988), no. 24, only the date of composition of the lost original may be ascertained: 1236-72, probably 1236-45, and perhaps 1236-39 (see: Binski, 'Abbot Berkyng's Tapestries', pp. 89–95).",,,,,Mid-13th century (perhaps c. 1255). ,,1245,1265,,Gregorian,"England, London/Westminster.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Binski, 'Abbot Berkyng's Tapestries'",,,
_origin_1,manuscript_12175,,,"Cambridge, University Library, MS Ee.4.29",manuscript-composite,,MS-EE-00004-00029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12175,,,"Cambridge, University Library, MS Ee.4.29",part,,,first half of the 12th century,,,,,"first half
                                    of the 12th century",,1100,1149,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_12175,,,"Cambridge, University Library, MS Ee.4.29",part,,,15th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12175,,,"Cambridge, University Library, MS Ee.4.29*",manuscript,,MS-EE-00004-00029-AST,first half of the 12th century,,,,,first half of the 12th century,,1100,1149,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Ee.5.18",manuscript-composite,,MS-EE-00005-00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Ee.5.18",part,,,Copied in the late 15th or early 16th century England,,,,,Copied in the late 15th or early 16th century,,1475,1525,high,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, University Library, MS Ee.5.18",part,,,Copied mostly around c. 1515-1517. England.,,,,,Copied mostly around c. 1515-1517. ,,1500,1525,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_1,,,"Cambridge, University Library, MS Ee.5.18",part,,,Copied mostly around c. 1515-1517. England.,,,,,Copied mostly around c. 1515-1517. ,,1500,1525,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_4,manuscript_1,,,"Cambridge, University Library, MS Ee.5.18",part,,,Copied mostly around c. 1515-1517. England.,,,,, Copied mostly around c. 1515-1517. ,,1500,1525,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_5,manuscript_1,,,"Cambridge, University Library, MS Ee.5.18",part,,,Copied in the last quarter of the 16th century. England,,,,,Copied in the last quarter of the 16th century.,,1573,1600,high,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, University Library, MS Ee.5.22",manuscript,,MS-EE-00005-00022,"Written in the second half of the 15th century, probably c. 1485. Date of production assigned on palaeographical grounds. Written in England. Place of production assigned based on the script (Anglicana), the jurisdiction of much of the content of the volume (England), the occasional use of Middle English in the volume, and the presence of several English names in contemporary annotations and additions to the volume.",,,,," Written in the second half of the 15th
                                century, probably c. 1485. Date of production assigned on palaeographical grounds. ",,1450,1500,medium,Gregorian,Written in England.,Written in England.,place_g7002445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12176,,,"Cambridge, University Library, MS Ee.6.35",manuscript,,MS-EE-00006-00035,late 15th or early 16th century,,,,,"late 15th or early
                16th century",,1475,1525,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,,,,"Cambridge, University Library, MS Ee.6.41",manuscript,,MS-EE-00006-00041,15th century England or France,,,,,15th century,,1400,1500,medium,Gregorian,England or France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_12177,,,"Cambridge, University Library, MS Ff.1.7",manuscript,,MS-FF-00001-00007,"The text was copied probably in the 17th century, after 1624, the date of the most recent letter copied in the manuscript.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
