metadata: measurement UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,extent: extent,extent: n folios,extent: n endleaves,extent: n later endleaves,rolls: height,rolls: height max,rolls: height min,rolls: width,rolls: width max,rolls: width min,rolls: unit,rolls: converted,fragments: height,fragments: height max,fragments: height min,fragments: width,fragments: width max,fragments: width min,fragments: unit,leaves: height,leaves: height max,leaves: height min,leaves: width,leaves: width max,leaves: width min,leaves: depth,leaves: depth max,leaves: depth min,leaves: unit,columns: n,columns: n max,columns: n min,columns: height,columns: height max,columns: height min,columns: width,columns: width max,columns: width min,columns: unit,intercolumn: width,intercolumn: width max,intercolumn: width min,intercolumn: unit,written area: n,written area: n max,written area: n min,written area: height,written area: height max,written area: height min,written area: width,written area: width max,written area: width min,written area: unit,ruling: n,ruling: n max,ruling: n min,ruling: height,ruling: height max,ruling: height min,ruling: width,ruling: width max,ruling: width min,ruling: unit,ruling: medium,ruling: top line
_measure_18,manuscript_1,,,,manuscript,,MS-KK-00005-00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_19,manuscript_1,,,,manuscript,,MS-KK-00005-00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,Codex iii + 1 + 207 + ii,208.0,,,,,,,,,,,,,,,,,,285.0,285.0,285.0,225.0,225.0,225.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,28 33,33.0,28.0,225.0,225.0,225.0,180.0,180.0,180.0,mm,,,,,,,,,,,hardpoint,above
_measure_2,manuscript_1,,,,manuscript,,,Codex iii + 1 + 207 + ii,208.0,,,,,,,,,,,,,,,,,,285.0,285.0,285.0,225.0,225.0,225.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,28 33,33.0,28.0,225.0,225.0,225.0,180.0,180.0,180.0,mm,,,,,,,,,,,hardpoint,above
_measure_3,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_4,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_5,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_6,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_7,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-II-00001-00033,"Codex: v + + 1 + 226 + iii leaves. There are two blank endleaf guards, foliated 'i bis' and 'vi bis'. They have not been counted as leaves in this statement of extent. 220 160",226.0,,8.0,,,,,,,,,,,,,,,,220.0,220.0,220.0,160.0,160.0,160.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,,manuscript,,MS-II-00001-00033,"Codex: v + + 1 + 226 + iii leaves. There are two blank endleaf guards, foliated 'i bis' and 'vi bis'. They have not been counted as leaves in this statement of extent. 220 160",226.0,,8.0,,,,,,,,,,,,,,,,220.0,220.0,220.0,160.0,160.0,160.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,24.0,24.0,24.0,175-180,180.0,175.0,110-115,115.0,110.0,mm,,,,,,,,,,,leadpoint,above
_measure_3,manuscript_1,,,,manuscript,,MS-II-00001-00033,"Codex: v + + 1 + 226 + iii leaves. There are two blank endleaf guards, foliated 'i bis' and 'vi bis'. They have not been counted as leaves in this statement of extent. 220 160",226.0,,8.0,,,,,,,,,,,,,,,,220.0,220.0,220.0,160.0,160.0,160.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,26 29,29.0,26.0,180.0,180.0,180.0,110-125,125.0,110.0,mm,,,,,,,,,,,leadpoint,above
_measure_4,manuscript_1,,,,manuscript,,MS-II-00001-00033,"Codex: v + + 1 + 226 + iii leaves. There are two blank endleaf guards, foliated 'i bis' and 'vi bis'. They have not been counted as leaves in this statement of extent. 220 160",226.0,,8.0,,,,,,,,,,,,,,,,220.0,220.0,220.0,160.0,160.0,160.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,24 25,25.0,24.0,155-175,175.0,155.0,110.0,110.0,110.0,mm,,,,,,,,,,,leadpoint,above
_measure_5,manuscript_1,,,,manuscript,,MS-II-00001-00033,"Codex: v + + 1 + 226 + iii leaves. There are two blank endleaf guards, foliated 'i bis' and 'vi bis'. They have not been counted as leaves in this statement of extent. 220 160",226.0,,8.0,,,,,,,,,,,,,,,,220.0,220.0,220.0,160.0,160.0,160.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,21 22,22.0,21.0,165-175,170.0,165.0,110-115,115.0,110.0,mm,,,,,,,,,,,leadpoint,above
_measure_6,manuscript_1,,,,manuscript,,MS-II-00001-00033,"Codex: v + + 1 + 226 + iii leaves. There are two blank endleaf guards, foliated 'i bis' and 'vi bis'. They have not been counted as leaves in this statement of extent. 220 160",226.0,,8.0,,,,,,,,,,,,,,,,220.0,220.0,220.0,160.0,160.0,160.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,22 24,24.0,22.0,170-175,175.0,170.0,105-115,115.0,105.0,mm,,,,,,,,,,,leadpoint,above
_measure_7,manuscript_1,,,,manuscript,,MS-II-00001-00033,"Codex: v + + 1 + 226 + iii leaves. There are two blank endleaf guards, foliated 'i bis' and 'vi bis'. They have not been counted as leaves in this statement of extent. 220 160",226.0,,8.0,,,,,,,,,,,,,,,,220.0,220.0,220.0,160.0,160.0,160.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,24 26,26.0,24.0,160-170,170.0,160.0,105-120,120.0,105.0,mm,,,,,,,,,,,leadpoint,above
_measure_8,manuscript_1,,,,manuscript,,MS-II-00001-00033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_9,manuscript_1,,,,manuscript,,MS-II-00001-00033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_10,manuscript_1,,,,manuscript,,MS-II-00001-00033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_11,manuscript_1,,,,manuscript,,MS-II-00001-00033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_12,manuscript_1,,,,manuscript,,MS-II-00001-00033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_13,manuscript_1,,,,manuscript,,MS-II-00001-00033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-GG-00001-00001,,,,,,,,,,,,,,,,,,,,215.0,215.0,215.0,148.0,148.0,148.0,,,,mm,1 2,2.0,1.0,,,,,,,,,,,,,,,157-165,157-165,157-165,110.0,110.0,110.0,mm,36 40,40.0,36.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-HH-00001-00010,,,,,,,,,,,,,,,,,,,,204.0,204.0,204.0,140.0,140.0,140.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,155.0,155.0,155.0,98.0,98.0,98.0,mm,26 27,27.0,26.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-GG-00004-00018,Codex: ii + 112 + ii leaves. 265 170,112.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,33 34,34.0,33.0,170-175,175.0,170.0,95.0,95.0,95.0,mm,,,,,,,,,,,ink,below
_measure_2,manuscript_1,,,,manuscript,,MS-GG-00004-00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,,manuscript,,MS-GG-00004-00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-ADD-10185-00001,"Roll, seven and a half membranes. 4230 175 235-750 175",,,,4230 mm,4230.0,4230.0,175 mm,175.0,175.0,mm,False,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,,,,,,,,,,,,45 65,65.0,45.0,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-ADD-04126,Codex i + 138 + i 170 115,138.0,,,,,,,,,,,,,,,,,,170.0,170.0,170.0,115.0,115.0,115.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,125.0,125.0,125.0,70.0,70.0,70.0,mm,16 20,20.0,16.0,,,,,,,,ink,below
_measure_1,manuscript_1,,,,manuscript,,MS-000GG-00004-00031,,,,,,,,,,,,,,,,,,,,250.0,250.0,250.0,174.0,174.0,174.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,238.0,238.0,238.0,140.0,140.0,140.0,mm,33 45,45.0,33.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-NN-00004-00001,,,,,,,,,,,,,,,,,,,,199.0,199.0,199.0,187.0,187.0,187.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,125.0,125.0,125.0,80.0,80.0,80.0,mm,14.0,14.0,14.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript-composite,,MS-FF-00001-00028,Codex: ii + 3 + 258 + 4 + ii leaves. 295 190,258.0,3.0,4.0,,,,,,,,,,,,,,,,295.0,295.0,295.0,190.0,190.0,190.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,,part,,,Codex: 258 leaves. 295 190,258.0,,,,,,,,,,,,,,,,,,295.0,295.0,295.0,190.0,190.0,190.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,36 42,42.0,36.0,220-235,235.0,220.0,110-120,120.0,110.0,mm,,,,,,,,,,,leadpoint,below
_measure_3,manuscript_1,,,,part,,,Fragments: 2 pieces. 285 20-75,2.0,,,,,,,,,,,,,,,,,,285.0,285.0,285.0,20-75,75.0,20.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,220.0,220.0,220.0,mm,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript-composite,,MS-KK-00003-00018,Codex: iii + 97 + iv leaves. 315-320 220-230,97.0,,7.0,,,,,,,,,,,,,,,,315-320,320.0,315.0,220-230,230.0,220.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,,manuscript-composite,,MS-KK-00003-00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,,manuscript-composite,,MS-KK-00003-00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_4,manuscript_1,,,,manuscript-composite,,MS-KK-00003-00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_5,manuscript_1,,,,manuscript-composite,,MS-KK-00003-00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_6,manuscript_1,,,,manuscript-composite,,MS-KK-00003-00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_7,manuscript_1,,,,part,,,"Fragment, comprising two portions of a legal document: 2 leaves.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_8,manuscript_1,,,,part,,,Codex: 96 leaves.,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,30.0,30.0,30.0,265.0,265.0,265.0,165.0,165.0,165.0,mm,,,,,,,,,,,hardpoint,above
_measure_9,manuscript_1,,,,part,,,"Fragment, comprising two portions of a legal document: 2 leaves.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-EE-00004-00024,Codex: vii + 38 + vii leaves. Only the first of each set of blank endleaves has been photographed. 290 205,38.0,,14.0,,,,,,,,,,,,,,,,290.0,290.0,290.0,205.0,205.0,205.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,48.0,48.0,48.0,215.0,215.0,215.0,145.0,145.0,145.0,mm,,,,,,,,,,,leadpoint,below
_measure_2,manuscript_1,,,,manuscript,,MS-EE-00004-00024,Codex: vii + 38 + vii leaves. Only the first of each set of blank endleaves has been photographed. 290 205,38.0,,14.0,,,,,,,,,,,,,,,,290.0,290.0,290.0,205.0,205.0,205.0,,,,mm,,,,,,,,,,,,,,,47.0,47.0,47.0,215.0,215.0,215.0,145.0,145.0,145.0,mm,,,,,,,,,,,leadpoint,
_measure_3,manuscript_1,,,,manuscript,,MS-EE-00004-00024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_4,manuscript_1,,,,manuscript,,MS-EE-00004-00024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_5,manuscript_1,,,,manuscript,,MS-EE-00004-00024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_6,manuscript_1,,,,manuscript,,MS-EE-00004-00024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-FF-00004-00042,,,,,,,,,,,,,,,,,,,,260.0,260.0,260.0,195.0,195.0,195.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,215-240,215-240,215-240,150-160,150-160,150-160,mm,27 36,36.0,27.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-ADD-03206-00001,,,,,,,,,,,,,,,,,,,,160.0,160.0,160.0,118.0,118.0,118.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,25.0,25.0,25.0,151.0,151.0,151.0,108.0,108.0,108.0,mm,,,,,,,,,,,hardpoint,
_measure_2,manuscript_1,,,,manuscript,,MS-ADD-03206-00001,,,,,,,,,,,,,,,,,,,,160.0,160.0,160.0,118.0,118.0,118.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,27.0,27.0,27.0,162.0,162.0,162.0,98.0,98.0,98.0,mm,,,,,,,,,,,hardpoint,
_measure_3,manuscript_1,,,,manuscript,,MS-ADD-03206-00001,,,,,,,,,,,,,,,,,,,,160.0,160.0,160.0,118.0,118.0,118.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_4,manuscript_1,,,,manuscript,,MS-ADD-03206-00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-II-00006-00002,Codex: ii + 3 + 94 + 3 + ii leaves. 195 130,94.0,6.0,4.0,,,,,,,,,,,,,,,,195.0,195.0,195.0,130.0,130.0,130.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,24.0,24.0,24.0,125.0,125.0,125.0,75.0,75.0,75.0,mm,,,,,,,,,,,ink,below
_measure_2,manuscript_1,,,,manuscript,,MS-II-00006-00002,Codex: ii + 3 + 94 + 3 + ii leaves. 195 130,94.0,6.0,4.0,,,,,,,,,,,,,,,,195.0,195.0,195.0,130.0,130.0,130.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,36.0,36.0,36.0,,,,,,,,,,,,,,,,,,ink,below
_measure_3,manuscript_1,,,,manuscript,,MS-II-00006-00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,Codex: i + 130 + i leaves.,130.0,,2.0,,,,,,,,,,,,,,,,210-220,220.0,210.0,140-150,150.0,140.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed,
_measure_2,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_4,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,Codex: ii + 130 + v leaves. This does not count the loose sheet of paper inserted before f. 1 (see Accompanying Material for further details). 385 275,130.0,,7.0,,,,,,,,,,,,,,,,385.0,385.0,385.0,275.0,275.0,275.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,31 64,64.0,31.0,270-290,290.0,270.0,190-200,200.0,190.0,mm,,,,,,,,,,,mixed,mixed
_measure_2,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_12138,,,,manuscript,,MS-ADD-06594,Codex ii + 304 + ii 180 130,304.0,,4.0,,,,,,,,,,,,,,,,180.0,180.0,180.0,130.0,130.0,130.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,16 21,21.0,16.0,115.0,115.0,115.0,70.0,70.0,70.0,mm,,,,,,,,,,,hardpoint,above
_measure_1,manuscript_1,,,,manuscript,,MS-DD-00001-00014,Codex i + 1 + 403 + i 430 260,403.0,1.0,2.0,,,,,,,,,,,,,,,,430.0,430.0,430.0,260.0,260.0,260.0,,,,mm,2 3,3.0,2.0,,,,,,,,,,,,,,,300.0,300.0,300.0,170.0,170.0,170.0,mm,58.0,58.0,58.0,,,,,,,,crayon,below
_measure_2,manuscript_1,,,,manuscript,,MS-DD-00001-00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,,manuscript,,MS-DD-00001-00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_4,manuscript_1,,,,manuscript,,MS-DD-00001-00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_5,manuscript_1,,,,manuscript,,MS-DD-00001-00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-DD-00005-00078-003,,,,,,,,,,,,,,,,,,,,160.0,160.0,160.0,225.0,225.0,225.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,247.0,247.0,247.0,177.0,177.0,177.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,240.0,240.0,240.0,158.0,158.0,158.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,49.0,49.0,49.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,236.0,236.0,236.0,170.0,170.0,170.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,24.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,367.0,367.0,367.0,260.0,260.0,260.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,45 49,49.0,45.0,,,,,,,,,
_measure_1,,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,375.0,375.0,375.0,245.0,245.0,245.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,270.0,270.0,270.0,165.0,165.0,165.0,mm,46.0,46.0,46.0,,,,,,,,,
_measure_1,,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,288.0,288.0,288.0,204 - 220,220.0,204.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,185 - 194,194.0,185.0,125.0,125.0,125.0,mm,33 35,35.0,33.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,48 36,48.0,36.0,,,,,,,,,
_measure_1,,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,384.0,384.0,384.0,270.0,270.0,270.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,252.0,252.0,252.0,180.0,180.0,180.0,mm,46.0,46.0,46.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,46.0,46.0,46.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,267.0,267.0,267.0,183.0,183.0,183.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,30.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,30.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,54.0,54.0,54.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,40.0,40.0,40.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-DD-00002-00011,,,,,,,,,,,,,,,,,,,,350.0,350.0,350.0,229.0,229.0,229.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-ADD-08844,,,,,,,,,,,,,,,,,,,,295.0,295.0,295.0,195.0,195.0,195.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-ADD-02764-00002,,,,,,,,,,,,,,65-133,65-133,155-164,155-164,155-164,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-ADD-03056,,,,,,,,,,,,,,,,,,,,290.0,290.0,290.0,195.0,195.0,195.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-UA-COLLECT-ADMIN-00004,,,,,,,,,,,,,,,,,,,,280.0,280.0,280.0,205.0,205.0,205.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-DD-00004-00022,,,,,,,,,,,,,,,,,,,,264.0,264.0,264.0,195.0,195.0,195.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-ADD-03389,,,,,,,,,,,,,,,,,,,,213.0,213.0,213.0,162.0,162.0,162.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,169.0,169.0,169.0,90.0,90.0,90.0,mm,38.0,38.0,38.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-ADD-03389,,,,,,,,,,,,,,,,,,,,330.0,330.0,330.0,380.0,380.0,380.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,240.0,240.0,240.0,380.0,380.0,380.0,mm,36.0,36.0,36.0,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-DD-00009-00033,,,,,,,,,,,,,,,,,,,,305.0,305.0,305.0,218.0,218.0,218.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-NN-00006-00036,,,,,,,,,,,,,,,,,,,,332.0,332.0,332.0,215.0,215.0,215.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,280.0,280.0,280.0,190.0,190.0,190.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,335.0,335.0,335.0,215.0,215.0,215.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,255.0,255.0,255.0,150.0,150.0,150.0,mm,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,,,,,,,,,,,,,,,,,,,,,345.0,345.0,345.0,235.0,235.0,235.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,245-80,245-80,245-80,185.0,185.0,185.0,mm,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-PET-075-I,,,,,,,,,,,,,,,,,,,,365.0,365.0,365.0,275.0,275.0,275.0,,,,mm,,,,,,,,,,,,,,,,,,305.0,305.0,305.0,240.0,240.0,240.0,mm,,,,,,,,,,,,
_measure_2,manuscript_1,,,,manuscript,,MS-PET-075-I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,,manuscript,,MS-PET-075-I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,,manuscript,,MS-PETERHOUSE-00130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
